,selling_price,km_driven,mileage,engine,max_power,seats,age,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual,owner_First Owner,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
2009,55000,50000,16.1,796.0,37.0,4.0,21,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2010,250000,80000,19.09,1405.0,69.01,5.0,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2011,459999,156975,15.96,2523.0,62.1,9.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2012,1594000,5000,21.43,1364.0,86.79,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2013,300000,50000,18.2,1199.0,82.4,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2014,950000,27620,22.77,1498.0,98.59,5.0,7,0,1,0,0,1,0,0,0,1,1,0,0,0,0
2015,484999,120000,12.05,2179.0,120.0,9.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2016,161000,120000,14.0,2498.0,112.0,8.0,16,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2017,500000,58000,17.19,1197.0,81.86,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2018,350000,50000,16.95,1498.0,97.7,5.0,13,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2019,550000,40000,20.89,1197.0,81.8,5.0,8,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2020,850000,7800,17.5,1199.0,88.7,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2021,240000,50000,22.74,796.0,47.3,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2022,950000,68000,13.1,2499.0,141.0,7.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2023,423000,60000,16.02,1373.0,93.7,7.0,10,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2024,90000,74000,12.8,1396.0,85.0,5.0,20,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2025,350000,58000,13.93,2179.0,138.1,7.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2026,170000,70000,19.0,998.0,66.1,5.0,14,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2027,450000,70000,18.16,1196.0,86.8,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2028,150000,110000,20.36,1197.0,78.9,5.0,16,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2029,75000,80000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,23,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2030,511000,80000,22.54,1396.0,88.73,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2031,850000,59000,24.2,1498.0,93.87,7.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2032,250000,110000,25.0,1396.0,69.0,5.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2033,420000,25000,21.63,998.0,67.04,5.0,5,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2034,180000,55000,22.74,796.0,47.3,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2035,400000,25000,27.62,793.0,47.0,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2036,150000,300000,14.0,2498.0,112.0,7.0,16,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2037,500000,143200,25.83,1498.0,99.0,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2038,1689999,60000,17.1,1956.0,170.0,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2039,204999,120000,23.08,1461.0,63.1,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2040,459999,145000,26.21,1248.0,88.5,5.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2041,600000,30000,18.6,1197.0,81.83,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2042,585000,8000,18.9,1197.0,81.86,5.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2043,551000,170000,13.1,2499.0,141.0,7.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2044,525000,100000,23.4,1248.0,74.0,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2045,160000,62000,14.0,796.0,35.0,5.0,13,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2046,825000,110000,15.1,2179.0,140.0,7.0,11,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2047,127000,137000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,18,1,0,0,0,0,1,0,0,1,1,0,0,0,0
2048,600000,80000,13.58,2499.0,72.4,9.0,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2049,65000,80000,17.3,993.0,60.0,5.0,23,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2050,550000,100000,23.4,1248.0,74.0,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2051,650000,120000,15.96,2523.0,63.0,9.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2052,750000,24000,28.4,1248.0,74.02,5.0,6,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2053,380000,80000,25.32,1198.0,77.0,6.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2054,400000,138000,22.32,1582.0,126.32,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2055,50000,147000,18.9,998.0,67.1,5.0,22,0,0,0,1,0,1,0,0,1,0,1,0,0,0
2056,750000,60000,18.49,1493.0,100.0,7.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2057,150000,80000,18.0,995.0,62.0,5.0,14,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2058,245000,50000,22.74,796.0,47.3,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2059,260000,189000,21.02,1248.0,88.76,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2060,411000,90000,21.21,1498.0,103.2,5.0,11,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2061,450000,56000,21.9,1396.0,88.76,5.0,11,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2062,1300000,140000,18.88,1995.0,184.0,5.0,13,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2063,351000,60000,23.1,998.0,67.04,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2064,550000,130000,15.1,2179.0,140.0,7.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2065,1300000,140000,18.88,1995.0,184.0,5.0,12,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2073,750000,35000,20.45,1461.0,83.8,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2074,800000,35000,20.45,1461.0,83.8,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2075,350000,156000,11.57,2179.0,138.1,7.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2076,200000,90000,22.74,796.0,47.3,5.0,12,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2077,150000,60000,17.0,1405.0,70.0,5.0,17,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2078,800000,36000,19.01,1461.0,108.5,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2079,350000,20000,21.1,814.0,55.2,5.0,8,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2080,350000,160000,13.93,2179.0,138.0,7.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2081,250000,185000,12.7,2609.0,116.6,9.0,19,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2082,170000,110000,17.0,1405.0,71.0,5.0,15,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2083,395000,10800,25.17,799.0,53.3,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2084,450000,120000,15.96,2523.0,62.1,7.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2085,500000,15000,20.89,1197.0,81.8,5.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2086,200000,67500,12.2,1948.0,68.0,10.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2087,1200000,30000,17.6,2179.0,153.86,7.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2088,400000,50000,25.32,1198.0,77.0,6.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2089,650000,100000,18.49,1493.0,100.0,7.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2090,550000,150000,15.96,2523.0,63.0,9.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2091,1100000,110000,16.0,2179.0,140.0,7.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2092,254999,30000,22.74,796.0,47.3,5.0,13,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2093,180000,60000,19.7,796.0,46.3,5.0,14,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2094,160000,255000,13.0,2489.0,95.0,8.0,15,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2095,225000,120000,16.52,1991.0,123.7,5.0,17,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2096,270000,49900,22.74,796.0,47.3,5.0,10,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2097,310000,86000,21.12,1248.0,88.8,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2098,225000,71850,20.63,1198.0,67.0,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2099,300000,95000,21.2,1248.0,75.0,5.0,10,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2100,250000,70000,17.5,1298.0,85.8,5.0,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0
2101,180000,35000,21.1,814.0,55.2,5.0,14,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2102,550000,50000,20.85,1197.0,83.14,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2103,300000,120000,13.6,2523.0,63.0,7.0,18,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2104,900000,145000,22.7,1582.0,126.2,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2105,254999,190000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,13,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2106,1530000,40000,16.0,2179.0,138.0,7.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2107,590000,110000,27.39,1248.0,74.0,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2108,170000,112000,17.3,1061.0,57.5,5.0,17,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2109,2600000,70000,20.38,1968.0,143.0,5.0,8,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2110,475000,110000,23.2,1248.0,73.94,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2111,700000,29000,24.0,1186.0,73.97,5.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2112,376000,60000,18.9,998.0,67.1,5.0,14,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2113,100000,120000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,23,0,0,0,1,0,1,0,0,1,0,1,0,0,0
2114,75000,46000,16.1,796.0,37.0,4.0,21,0,0,0,1,0,1,0,0,1,0,1,0,0,0
2115,440000,120000,11.79,2179.0,120.0,8.0,13,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2116,390000,80000,20.51,998.0,67.04,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2117,725000,159000,12.8,2494.0,102.0,7.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2118,325000,110000,15.96,2523.0,62.1,7.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2119,170000,75000,19.7,796.0,46.3,5.0,15,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2120,215000,120000,19.3,1248.0,73.9,5.0,15,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2121,350000,110000,17.0,1497.0,118.0,5.0,15,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2122,80000,80000,18.0,995.0,62.0,5.0,16,0,0,0,1,0,1,0,0,1,0,1,0,0,0
2123,195000,80000,21.1,814.0,55.2,5.0,13,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2124,280000,85000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2125,335000,71000,21.64,1461.0,84.8,5.0,11,0,1,0,0,1,0,0,0,1,1,0,0,0,0
2126,475000,108000,16.0,2179.0,140.0,7.0,14,0,1,0,0,1,0,0,0,1,1,0,0,0,0
2127,484999,75000,19.87,1461.0,83.8,5.0,10,0,1,0,0,1,0,0,0,1,1,0,0,0,0
2128,650000,22000,21.56,1462.0,103.25,5.0,7,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2129,1850000,76131,13.22,2967.0,241.4,5.0,11,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2130,700000,30000,18.6,1197.0,81.83,5.0,7,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2131,3000000,65000,12.07,2967.0,241.4,7.0,11,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2132,900000,60000,15.4,2523.0,75.0,7.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2133,350000,80000,22.07,1199.0,73.9,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2134,285000,80000,9.0,2997.0,218.0,5.0,20,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2135,1850000,70000,12.07,2967.0,241.4,7.0,13,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2136,750000,51777,24.3,1248.0,88.5,5.0,8,0,1,0,0,1,0,0,0,1,1,0,0,0,0
2137,1650000,64788,0.0,2179.0,115.0,5.0,12,0,1,0,0,1,0,0,1,0,1,0,0,0,0
2138,600000,20000,19.5,1199.0,88.76,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2139,565000,19000,18.78,999.0,75.0,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2140,86000,46951,18.5,796.0,53.0,5.0,25,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2141,329000,19000,20.63,1198.0,67.0,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2142,650000,50000,22.77,1498.0,98.59,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2143,822000,60000,19.67,1582.0,126.2,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2144,345000,100000,19.01,1461.0,108.45,5.0,12,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2145,30000,10000,17.3,993.0,60.0,5.0,24,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2146,330000,50000,22.9,1248.0,74.0,5.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2147,300000,74537,20.51,998.0,67.04,5.0,11,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2148,200000,90000,12.6,1586.0,103.3,5.0,16,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2149,200000,80000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2150,90000,70000,18.0,995.0,62.0,5.0,15,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2151,200000,80000,18.9,1061.0,67.0,5.0,15,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2152,550000,35000,24.4,1120.0,71.0,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2153,250000,23500,18.6,1199.0,76.8,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2154,975000,82000,25.6,1498.0,97.9,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2155,900000,100000,12.99,2494.0,100.6,8.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2156,610000,15000,18.6,1197.0,81.83,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2157,620000,30000,27.39,1248.0,74.0,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2158,400000,30000,18.9,1197.0,82.0,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2159,500000,11000,21.63,998.0,67.0,5.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2160,200000,140000,19.02,1198.0,67.05,7.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2161,360000,110000,23.0,1248.0,88.7,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2162,252000,48000,20.92,998.0,67.1,5.0,13,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2163,280000,70000,22.9,1248.0,74.0,5.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2164,509999,70000,22.0,1197.0,81.8,5.0,7,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2165,1050000,58000,15.4,1997.0,120.0,7.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2166,200000,40000,17.3,1061.0,57.5,5.0,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0
2167,60000,90000,17.3,993.0,60.0,5.0,20,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2168,320000,40000,14.0,2498.0,112.0,7.0,15,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2169,520000,110000,12.05,2179.0,120.0,9.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2170,250000,80000,11.57,2179.0,138.1,7.0,18,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2171,725000,60000,24.3,1248.0,88.5,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2172,585000,50000,15.96,2523.0,62.1,7.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2173,430000,25000,23.84,1199.0,84.0,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2174,235000,100000,22.9,1248.0,74.0,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2175,350000,52000,19.3,1248.0,73.9,5.0,13,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2176,131000,80000,19.81,1086.0,68.05,5.0,15,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2177,450000,85000,25.8,1498.0,98.6,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2178,750000,83000,24.3,1248.0,88.5,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2179,200000,50000,22.74,796.0,47.3,5.0,12,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2180,125000,120000,18.9,1061.0,67.0,5.0,16,0,0,0,1,0,1,0,0,1,0,1,0,0,0
2181,500000,100000,15.96,2523.0,62.1,7.0,11,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2182,380000,70000,22.9,1248.0,74.0,5.0,13,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2183,128000,19000,19.7,796.0,46.3,5.0,17,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2184,250000,68600,17.0,1497.0,118.0,5.0,16,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2185,690000,60000,16.5,1493.0,70.0,7.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2186,650000,65000,15.96,2523.0,62.1,7.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2187,560000,40000,16.8,1497.0,116.3,5.0,13,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2188,120000,160000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2189,400000,25000,23.1,998.0,67.04,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2190,200000,29500,20.92,998.0,67.1,5.0,13,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2191,950000,13887,17.0,1591.0,121.3,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2192,300000,50000,22.74,796.0,47.3,5.0,9,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2193,315000,30000,25.17,799.0,53.3,5.0,9,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2194,220000,100000,22.74,796.0,47.3,5.0,13,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2195,130000,60000,14.49,1399.0,92.7,5.0,14,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2196,595000,60000,22.54,1396.0,88.73,5.0,9,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2197,110000,120000,19.4,1405.0,70.0,5.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2198,680000,13500,17.0,1497.0,121.36,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2199,280000,52000,20.3,1248.0,75.0,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2200,530000,30000,21.4,1197.0,83.1,5.0,8,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2201,610000,14000,19.1,1197.0,82.0,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2202,500000,90000,15.05,2179.0,147.9,7.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2203,500000,50000,24.7,1047.0,69.0,5.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2204,250000,120000,13.0,2489.0,95.0,8.0,15,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2205,325000,10000,21.1,814.0,55.2,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2206,550000,10000,21.4,1197.0,83.1,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2207,720000,25000,20.73,1373.0,91.1,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2208,950000,20000,17.0,1591.0,121.3,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2209,350000,60000,22.9,1248.0,74.0,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2210,500000,40000,18.9,1197.0,81.86,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2211,380000,60000,19.3,1248.0,73.9,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2212,380000,50000,16.9,1197.0,82.0,5.0,10,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2213,900000,20000,17.0,1591.0,121.3,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2214,295000,35000,24.7,796.0,47.3,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2215,640000,40000,28.09,1248.0,88.5,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2216,790000,60000,21.5,1497.0,108.5,5.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2217,625000,20000,17.01,1591.0,121.4,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2218,604000,30000,17.0,1497.0,121.36,5.0,8,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2219,315000,29000,23.95,998.0,67.05,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2220,950000,17000,20.0,1497.0,115.0,5.0,6,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2221,400000,50000,20.51,998.0,67.04,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2222,700000,42000,18.6,1368.0,98.63,5.0,7,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2223,700000,120000,12.8,2494.0,102.0,8.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2224,260000,110000,21.03,1461.0,65.0,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2225,200000,90000,23.57,1396.0,70.0,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2226,580000,70000,23.26,1197.0,88.5,5.0,5,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2227,330000,66000,20.5,1598.0,105.0,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2228,400000,70000,16.2,1493.0,110.0,5.0,14,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2229,1350000,5000,14.8,1591.0,121.3,5.0,7,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2230,250000,50000,21.03,1461.0,65.0,5.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2231,725000,25000,15.41,1598.0,103.2,5.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2232,300000,70000,23.4,1248.0,74.0,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2233,120000,40000,16.1,796.0,37.0,4.0,19,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2234,1175000,110000,16.0,2179.0,140.0,7.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2235,380000,150000,13.93,2179.0,138.0,7.0,16,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2236,400000,45000,19.1,1405.0,70.0,5.0,11,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2237,140000,90000,16.1,1405.0,70.0,5.0,20,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2238,229999,140000,11.57,2179.0,138.1,7.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2239,110000,83000,13.8,1299.0,70.0,5.0,22,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2240,550000,106000,16.96,1968.0,138.1,5.0,14,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2241,150000,60000,15.26,1150.0,74.9,5.0,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0
2242,265000,40000,16.8,796.0,34.2,8.0,8,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2243,300000,138000,17.0,1197.0,80.0,5.0,14,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2244,280000,80000,22.74,796.0,47.3,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2245,130000,50000,15.3,1341.0,83.0,5.0,20,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2246,350000,50000,18.2,1199.0,82.4,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2247,200000,120000,18.5,1197.0,85.8,5.0,16,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2248,550000,24400,22.0,1197.0,81.8,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2249,400000,60000,15.96,2523.0,62.1,7.0,12,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2250,170000,120000,18.5,1197.0,85.8,5.0,15,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2251,600000,60000,24.8,1396.0,88.7,5.0,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2252,130000,100000,19.7,796.0,46.3,5.0,14,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2253,120000,60000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,18,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2254,100000,120000,16.1,796.0,37.0,4.0,14,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2255,310000,27500,25.17,799.0,53.3,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2256,35000,10000,16.1,796.0,37.0,4.0,18,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2257,200000,120000,18.5,1197.0,80.0,5.0,15,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2258,270000,70000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,16,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2259,650000,80000,22.54,1396.0,88.73,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2260,210000,120000,15.64,1193.0,64.1,5.0,12,0,0,0,1,0,1,0,0,1,1,0,0,0,0
